ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
AGhsC121606	1.34e-03	5.66e-04	3.513658	-1.387988	0.107847		
AGhsA130720	1.34e-03	5.67e-04	-3.513051	-1.389979	-0.1935478	PCNA	proliferating cell nuclear antigen
AGhsB081313	1.34e-03	5.68e-04	3.512615	-1.391411	0.1216712		
AGhsC260417	1.34e-03	5.68e-04	3.512579	-1.391528	0.15984		
AGhsA021008	1.34e-03	5.68e-04	3.512416	-1.392064	0.2436119	NSUN5C	NOL1/NOP2/Sun domain family, member 5C
AGhsA210209	1.34e-03	5.68e-04	-3.512267	-1.392553	-0.1321007	SMPD2	sphingomyelin phosphodiesterase 2, neutral membrane (neutral sphingomyelinase)
AGhsB021505	1.35e-03	5.71e-04	-3.511183	-1.39611	-0.1207059	FAM107A	family with sequence similarity 107, member A
AGhsB260621	1.35e-03	5.72e-04	-3.510449	-1.398515	-0.1249006		
AGhsB141619	1.35e-03	5.72e-04	-3.510413	-1.398635	-0.1517554	IGF1	insulin-like growth factor 1 (somatomedin C)
AGhsC090123	1.36e-03	5.75e-04	-3.509164	-1.402729	-0.2268598		
AGhsB160211	1.37e-03	5.78e-04	-3.50765	-1.407692	-0.1352645		
AGhsC010806	1.37e-03	5.80e-04	-3.506484	-1.411513	-0.1208457	HS3ST6///SEPX1///RPL3L///NDUFB10	heparan sulfate (glucosamine) 3-O-sulfotransferase 6///selenoprotein X, 1///ribosomal protein L3-like///NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa
AGhsA151217	1.37e-03	5.81e-04	-3.506156	-1.412587	-0.1860226	DHX38	DEAH (Asp-Glu-Ala-His) box polypeptide 38
AGhsB020407	1.37e-03	5.82e-04	3.505728	-1.413988	0.1106065	C18orf12	chromosome 18 open reading frame 12
AGhsC141611	1.38e-03	5.83e-04	3.504984	-1.416426	0.1701836		
AGhsB130911	1.38e-03	5.85e-04	-3.504036	-1.419531	-0.198563	MRPL53	mitochondrial ribosomal protein L53
AGhsA231303	1.39e-03	5.88e-04	3.50245	-1.424723	0.1971277	AFTPH	aftiphilin
AGhsC110110	1.39e-03	5.89e-04	3.501883	-1.42658	0.1551937		
AGhsC261202	1.40e-03	5.93e-04	3.500211	-1.432048	0.2050185		
AGhsA260224	1.40e-03	5.93e-04	-3.500024	-1.43266	-0.1853133		
AGhsC010708	1.41e-03	5.97e-04	3.498435	-1.437858	0.1169087	JDP2	jun dimerization protein 2
AGhsB040805	1.41e-03	5.98e-04	-3.497836	-1.439816	-0.2113982		
AGhsB120214	1.41e-03	5.99e-04	3.497519	-1.440851	0.1635411		
AGhsC090308	1.41e-03	5.99e-04	3.497149	-1.44206	0.1232834		
AGhsB061004	1.41e-03	6.00e-04	-3.496846	-1.443054	-0.187687	FIGF	c-fos induced growth factor (vascular endothelial growth factor D)
AGhsA180704	1.41e-03	6.00e-04	-3.496805	-1.443186	-0.146314	SLC43A1	solute carrier family 43, member 1
AGhsC030717	1.42e-03	6.01e-04	-3.496256	-1.444979	-0.1442689	ADIPOR2	adiponectin receptor 2
AGhsB131316	1.42e-03	6.03e-04	-3.495382	-1.447836	-0.1709552		
AGhsA151311	1.42e-03	6.03e-04	-3.49527	-1.448201	-0.1562163	DPEP1	dipeptidase 1 (renal)
AGhsA131111	1.42e-03	6.04e-04	-3.49504	-1.448952	-0.2002476		
AGhsC110310	1.43e-03	6.05e-04	-3.494375	-1.451127	-0.1355644		
AGhsA080818	1.43e-03	6.06e-04	3.493909	-1.45265	0.2237635	GNG5	guanine nucleotide binding protein (G protein), gamma 5
AGhsC070817	1.43e-03	6.07e-04	-3.493374	-1.454396	-0.1462601	TACR2	tachykinin receptor 2
AGhsC221223	1.43e-03	6.09e-04	3.492757	-1.456409	0.1551904		
AGhsA031311	1.44e-03	6.12e-04	-3.491049	-1.461986	-0.1567419	ABCD1	ATP-binding cassette, sub-family D (ALD), member 1
AGhsA010607	1.44e-03	6.13e-04	3.49088	-1.462536	0.1826196	TP53TG3	TP53TG3 protein
AGhsC071503	1.44e-03	6.13e-04	-3.490771	-1.462893	-0.1208625	GPR6	G protein-coupled receptor 6
AGhsA180512	1.44e-03	6.13e-04	-3.490654	-1.463274	-0.1803976	FADS2	fatty acid desaturase 2
AGhsC051013	1.44e-03	6.13e-04	-3.490515	-1.463731	-0.1538915	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1
AGhsA151406	1.45e-03	6.18e-04	-3.488365	-1.470742	-0.1498029	UBFD1	ubiquitin family domain containing 1
AGhsC151204	1.45e-03	6.18e-04	-3.488296	-1.470968	-0.1667655		
AGhsB070205	1.46e-03	6.20e-04	-3.487627	-1.473151	-0.2571243		
AGhsC031405	1.46e-03	6.20e-04	-3.487467	-1.473672	-0.1207261		
AGhsC130611	1.46e-03	6.20e-04	-3.487226	-1.474459	-0.1307362		
AGhsB031303	1.46e-03	6.21e-04	-3.487202	-1.474536	-0.1227072	PDE4A	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)
AGhsC111122	1.46e-03	6.22e-04	3.48671	-1.476139	0.2026247		
AGhsB071415	1.46e-03	6.22e-04	3.486622	-1.476428	0.1567402	BMP8A	bone morphogenetic protein 8a
AGhsA140918	1.46e-03	6.22e-04	-3.486568	-1.476602	-0.1854447	SERTAD1	SERTA domain containing 1
AGhsB151307	1.47e-03	6.24e-04	-3.485672	-1.479524	-0.1880576	HNRPD	heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa)
AGhsA041610	1.47e-03	6.24e-04	3.485664	-1.479551	0.1892032	PCMT1	protein-L-isoaspartate (D-aspartate) O-methyltransferase
AGhsA161024	1.47e-03	6.27e-04	-3.484061	-1.484773	-0.1274646		
AGhsA050615	1.47e-03	6.27e-04	-3.48402	-1.484908	-0.2611742		
AGhsA261601	1.47e-03	6.28e-04	3.483978	-1.485045	0.2218261	TYROBP	TYRO protein tyrosine kinase binding protein
AGhsC150124	1.47e-03	6.28e-04	-3.483679	-1.486017	-0.1639252		
AGhsA231014	1.48e-03	6.30e-04	-3.482895	-1.488574	-0.1352881	SEMA4F	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4F
AGhsC261318	1.48e-03	6.32e-04	3.482142	-1.491025	0.1923366		
AGhsC160709	1.48e-03	6.32e-04	3.482046	-1.491339	0.1449141		
AGhsB140215	1.49e-03	6.33e-04	3.481319	-1.493703	0.1098568		
AGhsA011305	1.49e-03	6.33e-04	-3.481285	-1.493815	-0.202121	PSEN1	presenilin 1 (Alzheimer disease 3)
AGhsA071424	1.49e-03	6.34e-04	-3.481208	-1.494067	-0.202409	TCEAL2	transcription elongation factor A (SII)-like 2
AGhsA080313	1.49e-03	6.36e-04	-3.480245	-1.4972	-0.1566156	RAI16	retinoic acid induced 16
AGhsA060924	1.51e-03	6.43e-04	-3.47718	-1.507173	-0.1812601		
AGhsB031404	1.51e-03	6.43e-04	-3.476872	-1.508176	-0.1677358	CAMK2D	calcium/calmodulin-dependent protein kinase (CaM kinase) II delta
AGhsB121013	1.51e-03	6.44e-04	-3.476686	-1.508782	-0.1327207		
AGhsA180508	1.51e-03	6.44e-04	-3.476603	-1.509052	-0.2126617	C11orf79	chromosome 11 open reading frame 79
AGhsC030118	1.51e-03	6.44e-04	-3.476475	-1.509469	-0.2154768		
AGhsA121403	1.52e-03	6.47e-04	-3.47512	-1.513873	-0.1331098	SF3A1	splicing factor 3a, subunit 1, 120kDa
AGhsC010313	1.52e-03	6.50e-04	3.47373	-1.51839	0.2210192	ACSM2A///ACSM1	acyl-CoA synthetase medium-chain family member 2A///acyl-CoA synthetase medium-chain family member 1
AGhsB141124	1.53e-03	6.54e-04	-3.471968	-1.524114	-0.1338275	MOG	myelin oligodendrocyte glycoprotein
AGhsC050307	1.53e-03	6.55e-04	-3.471812	-1.524623	-0.1683389	MYST1	MYST histone acetyltransferase 1
AGhsB131017	1.53e-03	6.56e-04	-3.471427	-1.525872	-0.1677679	ASXL1	additional sex combs like 1 (Drosophila)
AGhsC051006	1.53e-03	6.56e-04	-3.471355	-1.526106	-0.1102712		
AGhsB091413	1.53e-03	6.56e-04	3.471338	-1.526163	0.1461152	BAT2D1	BAT2 domain containing 1
AGhsC080802	1.54e-03	6.60e-04	3.469403	-1.532446	0.3022574		
AGhsB130521	1.55e-03	6.61e-04	-3.468929	-1.533985	-0.1565431		
AGhsC181318	1.56e-03	6.68e-04	-3.465905	-1.543795	-0.1011287		
AGhsA130624	1.57e-03	6.70e-04	-3.464946	-1.546907	-0.1775185	TCFL5	transcription factor-like 5 (basic helix-loop-helix)
AGhsA201322	1.58e-03	6.78e-04	-3.461926	-1.556694	-0.1614269	CDK5	cyclin-dependent kinase 5
AGhsB111005	1.59e-03	6.79e-04	-3.461327	-1.558636	-0.2216307		
AGhsC180513	1.59e-03	6.79e-04	-3.461102	-1.559365	-0.1664757		
AGhsA151006	1.59e-03	6.81e-04	-3.460394	-1.561658	-0.1520974	SLC9A3R1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1
AGhsB221401	1.60e-03	6.86e-04	-3.458203	-1.568752	-0.160283	EXOC6	exocyst complex component 6
AGhsC111502	1.61e-03	6.87e-04	-3.457839	-1.56993	-0.1437921		
AGhsC161605	1.61e-03	6.89e-04	3.456918	-1.572913	0.1147035		
AGhsA050523	1.61e-03	6.90e-04	-3.456825	-1.573212	-0.2070637	EIF2C1	eukaryotic translation initiation factor 2C, 1
AGhsC181207	1.61e-03	6.90e-04	3.456499	-1.574266	0.0967823		
AGhsC160804	1.62e-03	6.93e-04	3.455458	-1.577636	0.1250152		
AGhsA151404	1.62e-03	6.94e-04	-3.4549	-1.579439	-0.3272473	NDUFAB1	NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa
AGhsC180320	1.62e-03	6.96e-04	3.454113	-1.581986	0.1558878		
AGhsA160621	1.63e-03	6.96e-04	-3.45403	-1.582253	-0.2672827	C15orf15	chromosome 15 open reading frame 15
AGhsC141015	1.63e-03	6.97e-04	-3.453574	-1.583727	-0.1307278		
AGhsB261204	1.63e-03	6.98e-04	3.45333	-1.584517	0.1567672	FAM62C	family with sequence similarity 62 (C2 domain containing), member C
AGhsB111511	1.63e-03	6.98e-04	-3.453214	-1.584892	-0.2043396		
AGhsC230708	1.63e-03	6.99e-04	3.452873	-1.585996	0.1480273		
AGhsC091319	1.64e-03	7.01e-04	-3.45203	-1.58872	-0.1859569		
AGhsA041522	1.64e-03	7.02e-04	-3.45189	-1.589173	-0.309033	RPL10A	ribosomal protein L10a
AGhsA231211	1.64e-03	7.03e-04	-3.451296	-1.591091	-0.1193514	ODC1	ornithine decarboxylase 1
AGhsB120615	1.64e-03	7.03e-04	3.451177	-1.591476	0.1583491	ZDHHC14	zinc finger, DHHC-type containing 14
AGhsC010617	1.65e-03	7.08e-04	-3.449407	-1.597196	-0.1611051	KIAA1797	KIAA1797
AGhsC190509	1.66e-03	7.11e-04	-3.448	-1.601739	-0.1238005		
AGhsC230809	1.67e-03	7.15e-04	3.446425	-1.606822	0.1943565		
AGhsA161113	1.67e-03	7.15e-04	-3.446376	-1.606981	-0.1620485	C14orf115	chromosome 14 open reading frame 115
AGhsB080312	1.68e-03	7.19e-04	-3.444708	-1.612365	-0.1421092	C12orf52	chromosome 12 open reading frame 52
AGhsB040813	1.68e-03	7.19e-04	-3.444627	-1.612625	-0.3254043	C20orf30	chromosome 20 open reading frame 30
AGhsC080421	1.68e-03	7.20e-04	3.444402	-1.613351	0.1194137	LDLR	low density lipoprotein receptor (familial hypercholesterolemia)
AGhsC161007	1.68e-03	7.21e-04	3.444104	-1.614312	0.1506435		
AGhsB141224	1.68e-03	7.23e-04	-3.443262	-1.617028	-0.1789151		
AGhsB130617	1.69e-03	7.25e-04	-3.44219	-1.620484	-0.1526365		
AGhsB160616	1.69e-03	7.26e-04	3.441971	-1.621189	0.2668363		
AGhsC161524	1.69e-03	7.26e-04	-3.441843	-1.621604	-0.2424461		
AGhsA101008	1.69e-03	7.26e-04	3.441833	-1.621636	0.138969	ST18	suppression of tumorigenicity 18 (breast carcinoma) (zinc finger protein)
AGhsC200720	1.69e-03	7.27e-04	3.441435	-1.622919	0.1578336		
AGhsA060802	1.70e-03	7.29e-04	-3.440751	-1.625123	-0.2254768	KAL1	Kallmann syndrome 1 sequence
AGhsA080916	1.70e-03	7.31e-04	-3.440114	-1.627174	-0.2409636	COX5B	cytochrome c oxidase subunit Vb
AGhsB140415	1.70e-03	7.32e-04	3.439529	-1.62906	0.1426398	ABL1	v-abl Abelson murine leukemia viral oncogene homolog 1
AGhsB130818	1.70e-03	7.33e-04	3.439194	-1.63014	0.2215499	IFNA21	interferon, alpha 21
AGhsC100714	1.70e-03	7.33e-04	3.43919	-1.630152	0.1775657		
AGhsC061018	1.71e-03	7.34e-04	3.438832	-1.631307	0.1936051		
AGhsC011608	1.71e-03	7.35e-04	3.438526	-1.632293	0.1105745		
AGhsA251105	1.71e-03	7.37e-04	3.437552	-1.635429	0.2431065	PRDX6	peroxiredoxin 6
AGhsB121210	1.71e-03	7.37e-04	-3.437495	-1.635612	-0.1148922	SPSB4	splA/ryanodine receptor domain and SOCS box containing 4
AGhsC201406	1.71e-03	7.38e-04	-3.43728	-1.636304	-0.1706604		
AGhsC231405	1.71e-03	7.38e-04	3.437271	-1.636333	0.2136877		
AGhsA191124	1.71e-03	7.39e-04	3.43698	-1.637271	0.2097321	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)
AGhsC120815	1.72e-03	7.39e-04	3.436798	-1.637858	0.100123		
AGhsA120804	1.72e-03	7.42e-04	-3.435806	-1.64105	-0.1463174	IDH3G	isocitrate dehydrogenase 3 (NAD+) gamma
AGhsB030608	1.73e-03	7.45e-04	3.434533	-1.645148	0.1608659	CENTA1	centaurin, alpha 1
AGhsC200823	1.74e-03	7.49e-04	-3.432775	-1.650804	-0.1336135		
AGhsC011323	1.74e-03	7.50e-04	3.432662	-1.651166	0.1903824	CXXC6	CXXC finger 6
AGhsA130302	1.74e-03	7.50e-04	-3.432559	-1.651498	-0.2279043	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
AGhsC170508	1.74e-03	7.50e-04	3.432507	-1.651664	0.2274764		
AGhsB150510	1.74e-03	7.51e-04	3.43219	-1.652684	0.1610192		
AGhsB011203	1.74e-03	7.52e-04	3.431632	-1.65448	0.1201516	C20orf4///EPB41L1	chromosome 20 open reading frame 4///erythrocyte membrane protein band 4.1-like 1
AGhsA011105	1.75e-03	7.53e-04	3.431361	-1.65535	0.1531267	DKK3	dickkopf homolog 3 (Xenopus laevis)
AGhsA140713	1.75e-03	7.54e-04	-3.430953	-1.656661	-0.1310293	SNAPC2	small nuclear RNA activating complex, polypeptide 2, 45kDa
AGhsA051613	1.75e-03	7.56e-04	-3.430073	-1.659491	-0.17828	UBTD1	ubiquitin domain containing 1
AGhsA050103	1.75e-03	7.57e-04	3.429821	-1.6603	0.1736809	PDE6A	phosphodiesterase 6A, cGMP-specific, rod, alpha
AGhsA040808	1.75e-03	7.57e-04	3.429749	-1.660533	0.1598349	SOAT2	sterol O-acyltransferase 2
AGhsB021204	1.75e-03	7.58e-04	3.429621	-1.660945	0.1617318	MAST1	microtubule associated serine/threonine kinase 1
AGhsB161021	1.76e-03	7.58e-04	3.429301	-1.661972	0.1356418		
AGhsC111418	1.76e-03	7.60e-04	-3.428616	-1.664175	-0.1612938		
AGhsC151011	1.76e-03	7.61e-04	3.42838	-1.664931	0.1281402		
AGhsS010510	1.77e-03	7.63e-04	-3.427389	-1.668114	-0.2219811	ACTB	actin, beta
AGhsA110802	1.77e-03	7.65e-04	-3.426978	-1.669437	-0.1957513	SLC41A3	solute carrier family 41, member 3
AGhsA201316	1.78e-03	7.67e-04	-3.425875	-1.672976	-0.1293582	IGFBP3	insulin-like growth factor binding protein 3
AGhsB140317	1.78e-03	7.68e-04	3.425718	-1.673482	0.119498	ATP6V0A1	ATPase, H+ transporting, lysosomal V0 subunit a1
AGhsC130719	1.78e-03	7.69e-04	3.425318	-1.674765	0.0993986		
AGhsC020706	1.78e-03	7.71e-04	3.424472	-1.677482	0.1941341	C20orf24	chromosome 20 open reading frame 24
AGhsC070610	1.78e-03	7.71e-04	-3.424365	-1.677826	-0.3605778	RPS29	ribosomal protein S29
AGhsA260618	1.79e-03	7.72e-04	-3.424099	-1.678678	-0.1177139		
AGhsA151318	1.80e-03	7.77e-04	-3.422457	-1.683948	-0.1673214	AMFR	autocrine motility factor receptor
AGhsA030420	1.80e-03	7.78e-04	-3.422052	-1.685248	-0.2327358	VAV1	vav 1 guanine nucleotide exchange factor
AGhsB151520	1.80e-03	7.80e-04	-3.421225	-1.6879	-0.1426971		
AGhsB080508	1.80e-03	7.80e-04	-3.421209	-1.687951	-0.1418497	SNORD17///C20orf72///OVOL2///SNX5///PTMAP3	small nucleolar RNA, C/D box 17///chromosome 20 open reading frame 72///ovo-like 2 (Drosophila)///sorting nexin 5///prothymosin, alpha pseudogene 3 (gene sequence 34)
AGhsC251404	1.80e-03	7.81e-04	-3.420936	-1.688825	-0.1219272		
AGhsC131418	1.81e-03	7.82e-04	-3.420513	-1.690181	-0.1601146		
AGhsA120710	1.81e-03	7.84e-04	-3.41974	-1.692661	-0.2112365	PLP2	proteolipid protein 2 (colonic epithelium-enriched)
AGhsA120823	1.81e-03	7.84e-04	-3.419697	-1.692799	-0.1245738	CTAG1B	cancer/testis antigen 1B
AGhsB261421	1.82e-03	7.88e-04	-3.418088	-1.697954	-0.1983625		
AGhsC260724	1.82e-03	7.89e-04	-3.417839	-1.698754	-0.1761489		
AGhsB180319	1.83e-03	7.91e-04	-3.417105	-1.701105	-0.1736456		
AGhsB101205	1.83e-03	7.91e-04	-3.417082	-1.701178	-0.1086708		
AGhsB211119	1.83e-03	7.91e-04	-3.417013	-1.701399	-0.1237719	SCRIB	scribbled homolog (Drosophila)
AGhsA220324	1.83e-03	7.92e-04	-3.416605	-1.702707	-0.1494306	OSMR	oncostatin M receptor
AGhsB140114	1.83e-03	7.94e-04	-3.415896	-1.704978	-0.1215364		
AGhsA110204	1.84e-03	7.96e-04	-3.415144	-1.707386	-0.1599292	ZFR	zinc finger RNA binding protein
AGhsC071518	1.84e-03	7.99e-04	3.414338	-1.709966	0.2852358		
AGhsB010717	1.84e-03	8.00e-04	-3.4139	-1.711367	-0.2021344	THPO	thrombopoietin (myeloproliferative leukemia virus oncogene ligand, megakaryocyte growth and development factor)
AGhsA210811	1.84e-03	8.00e-04	3.413854	-1.711516	0.1627662	HLA-DOA	major histocompatibility complex, class II, DO alpha
AGhsA120307	1.85e-03	8.03e-04	-3.41265	-1.715369	-0.1561927	EFNB1	ephrin-B1
AGhsB190315	1.86e-03	8.06e-04	3.411693	-1.718432	0.166907		
AGhsB171515	1.86e-03	8.06e-04	3.411579	-1.718796	0.1811776		
AGhsC061217	1.86e-03	8.08e-04	3.410732	-1.721506	0.1731301		
AGhsA260806	1.86e-03	8.09e-04	-3.410464	-1.722364	-0.1646311		
AGhsB250811	1.87e-03	8.13e-04	-3.409254	-1.726233	-0.1315128		
AGhsA020421	1.88e-03	8.14e-04	3.408651	-1.728158	0.2049865	THY1	Thy-1 cell surface antigen
AGhsB041606	1.88e-03	8.15e-04	3.408325	-1.7292	0.140844		
AGhsB120806	1.88e-03	8.16e-04	-3.408183	-1.729656	-0.2330677		
AGhsC250205	1.88e-03	8.16e-04	-3.407933	-1.730453	-0.1938427		
AGhsC180220	1.88e-03	8.17e-04	3.407703	-1.73119	0.1601836		
AGhsA131505	1.88e-03	8.18e-04	-3.407355	-1.7323	-0.1792554	FKBP8	FK506 binding protein 8, 38kDa
AGhsA210509	1.88e-03	8.18e-04	3.407353	-1.732307	0.1960192	ELOVL2	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2
AGhsB121009	1.88e-03	8.18e-04	-3.407224	-1.73272	-0.1420586	REEP6	receptor accessory protein 6
AGhsC251109	1.89e-03	8.20e-04	-3.406588	-1.734754	-0.1608861		
AGhsA011616	1.89e-03	8.20e-04	-3.406531	-1.734934	-0.2215111	DCTN1	dynactin 1 (p150, glued homolog, Drosophila)
AGhsB120517	1.89e-03	8.21e-04	-3.406205	-1.735977	-0.1439892	IDH2	isocitrate dehydrogenase 2 (NADP+), mitochondrial
AGhsB151203	1.89e-03	8.21e-04	-3.406191	-1.736021	-0.1146513		
AGhsA171109	1.89e-03	8.23e-04	3.405579	-1.737975	0.3815179	KRT1	keratin 1 (epidermolytic hyperkeratosis)
AGhsB120702	1.89e-03	8.23e-04	3.405475	-1.738308	0.3102241		
AGhsB180123	1.89e-03	8.24e-04	-3.405286	-1.738912	-0.1974175		
AGhsA101207	1.89e-03	8.24e-04	3.405062	-1.739628	0.2556166	IFRD1	interferon-related developmental regulator 1
AGhsB200816	1.91e-03	8.29e-04	3.403305	-1.745237	0.117847		
AGhsA120806	1.91e-03	8.29e-04	3.403295	-1.74527	0.1416341	AVPR2	arginine vasopressin receptor 2 (nephrogenic diabetes insipidus)
AGhsA011109	1.91e-03	8.31e-04	-3.402623	-1.747416	-0.1424292	DSC2	desmocollin 2
AGhsC060201	1.91e-03	8.32e-04	3.402494	-1.747826	0.2124714		
AGhsA071103	1.92e-03	8.35e-04	-3.401434	-1.751209	-0.1545249	FAM113A	family with sequence similarity 113, member A
AGhsB050307	1.92e-03	8.35e-04	3.4012	-1.751954	0.2625573	STX16	syntaxin 16
AGhsC091220	1.92e-03	8.36e-04	3.401009	-1.752566	0.1278706		
AGhsC180205	1.92e-03	8.37e-04	3.400788	-1.753269	0.1540263		
AGhsB070215	1.92e-03	8.37e-04	-3.400595	-1.753885	-0.1315515	NAV1	neuron navigator 1
AGhsB250123	1.93e-03	8.41e-04	-3.399372	-1.757787	-0.1197321	LCE3D	late cornified envelope 3D
AGhsA071608	1.93e-03	8.42e-04	-3.399009	-1.758944	-0.2320553	RNASEH2B	ribonuclease H2, subunit B
AGhsA111524	1.93e-03	8.42e-04	-3.398847	-1.759462	-0.1413056	PRDM13	PR domain containing 13
AGhsB141409	1.93e-03	8.42e-04	-3.398753	-1.759762	-0.1328824		
AGhsB090424	1.93e-03	8.43e-04	3.398511	-1.760534	0.1121614	MCM9///C6orf60///ASF1A	minichromosome maintenance complex component 9///chromosome 6 open reading frame 60///ASF1 anti-silencing function 1 homolog A (S. cerevisiae)
AGhsA070812	1.93e-03	8.43e-04	-3.398492	-1.760594	-0.1526937	YRDC	yrdC domain containing (E. coli)
AGhsB241204	1.94e-03	8.44e-04	-3.398096	-1.761856	-0.1455863	C2orf14	chromosome 2 open reading frame 14
AGhsB210410	1.94e-03	8.48e-04	3.396782	-1.766043	0.1283996	PAK7	p21(CDKN1A)-activated kinase 7
AGhsA040720	1.95e-03	8.51e-04	-3.395801	-1.769172	-0.1321648	MLL2	myeloid/lymphoid or mixed-lineage leukemia 2
AGhsB031015	1.95e-03	8.52e-04	-3.395493	-1.770152	-0.1377358	PLEKHB1	pleckstrin homology domain containing, family B (evectins) member 1
AGhsB090821	1.95e-03	8.53e-04	3.395025	-1.771643	0.1499832	COL20A1	collagen, type XX, alpha 1
AGhsB071018	1.96e-03	8.55e-04	-3.394274	-1.774036	-0.1542166	ZMIZ1	zinc finger, MIZ-type containing 1
AGhsA121501	1.96e-03	8.57e-04	-3.393558	-1.776315	-0.2154043	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide 18kDa
AGhsA051414	1.97e-03	8.60e-04	-3.392821	-1.77866	-0.2074848	DDX50	DEAD (Asp-Glu-Ala-Asp) box polypeptide 50
AGhsC160820	1.97e-03	8.60e-04	3.392658	-1.779181	0.1494879		
AGhsC101515	1.97e-03	8.60e-04	3.392601	-1.779362	0.161314		
AGhsB180821	1.97e-03	8.63e-04	3.391842	-1.781778	0.101779		
AGhsA260219	1.98e-03	8.63e-04	-3.391595	-1.782564	-0.0915398	GYPB	glycophorin B (MNS blood group)
AGhsB230408	1.98e-03	8.65e-04	3.391043	-1.784321	0.1638427	BEGAIN	brain-enriched guanylate kinase-associated homolog (rat)
AGhsB100422	1.98e-03	8.66e-04	-3.390535	-1.785936	-0.1362837		
AGhsC060918	1.99e-03	8.69e-04	-3.389489	-1.789266	-0.1222743		
AGhsA061613	1.99e-03	8.70e-04	3.389353	-1.789699	0.2068042	ZNF768	zinc finger protein 768
AGhsC141322	1.99e-03	8.70e-04	-3.389229	-1.790092	-0.1821412		
AGhsB250615	2.00e-03	8.75e-04	3.38773	-1.794859	0.1812146	TEX11	testis expressed 11
AGhsC071315	2.00e-03	8.75e-04	3.387546	-1.795445	0.1427796		
AGhsC091110	2.00e-03	8.76e-04	-3.387188	-1.796584	-0.1035478		
AGhsB170218	2.00e-03	8.77e-04	-3.386925	-1.797418	-0.1284602		
AGhsB181407	2.00e-03	8.77e-04	-3.38683	-1.797721	-0.0907278		
AGhsB190123	2.01e-03	8.80e-04	3.386111	-1.800006	0.1634586		
AGhsB061209	2.02e-03	8.83e-04	3.384929	-1.803761	0.1144323	TNNT1	troponin T type 1 (skeletal, slow)
AGhsC171104	2.03e-03	8.88e-04	3.383454	-1.808449	0.194097		
AGhsC251520	2.03e-03	8.88e-04	3.383226	-1.809173	0.1034838		
AGhsB120105	2.03e-03	8.90e-04	-3.382714	-1.810797	-0.1356621	SNHG7	small nucleolar RNA host gene (non-protein coding) 7
AGhsB160219	2.03e-03	8.91e-04	-3.38244	-1.811667	-0.1356199		
AGhsC100720	2.04e-03	8.92e-04	3.382118	-1.812691	0.1197473		
AGhsA191013	2.04e-03	8.93e-04	3.381553	-1.814484	0.1725286	OR2S2	olfactory receptor, family 2, subfamily S, member 2
AGhsA031115	2.07e-03	9.08e-04	3.376729	-1.829788	0.1463511	FMO3	flavin containing monooxygenase 3
AGhsC100418	2.07e-03	9.08e-04	-3.376715	-1.829833	-0.1598282		
AGhsB211124	2.07e-03	9.09e-04	-3.376372	-1.830921	-0.1954801		
AGhsA021122	2.08e-03	9.10e-04	-3.376109	-1.831753	-0.1420232	CNOT2	CCR4-NOT transcription complex, subunit 2
AGhsA071322	2.08e-03	9.11e-04	-3.375923	-1.832344	-0.1766594	ZNF644	zinc finger protein 644
AGhsB040314	2.09e-03	9.15e-04	-3.374668	-1.83632	-0.112623		
AGhsC140912	2.09e-03	9.16e-04	-3.374319	-1.837428	-0.1507918		
AGhsB041414	2.09e-03	9.17e-04	-3.37394	-1.838627	-0.1611102		
AGhsC230121	2.09e-03	9.17e-04	-3.373939	-1.838631	-0.1300573		
AGhsB051317	2.09e-03	9.18e-04	-3.373432	-1.840239	-0.1802072		
AGhsB030410	2.09e-03	9.19e-04	3.373225	-1.840892	0.173654	PLOD2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2
AGhsC151615	2.10e-03	9.20e-04	3.372937	-1.841804	0.1306216		
AGhsA211109	2.10e-03	9.23e-04	-3.37207	-1.844551	-0.1186927	PFDN6	prefoldin subunit 6
AGhsA151112	2.11e-03	9.25e-04	-3.371185	-1.847355	-0.2130037	SEC14L1	SEC14-like 1 (S. cerevisiae)
AGhsA100516	2.11e-03	9.28e-04	-3.370484	-1.849574	-0.2411843	PPA1	pyrophosphatase (inorganic) 1
AGhsB031605	2.12e-03	9.30e-04	-3.369656	-1.852193	-0.2272018		
AGhsC230416	2.12e-03	9.32e-04	3.369154	-1.853782	0.1658204		
AGhsA031624	2.14e-03	9.39e-04	-3.36705	-1.860439	-0.1705088	ACTN4	actinin, alpha 4
